Unnamed: 0,Date,League,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
,2019-11-07,Eua Nba,00:00,Los Angeles Clippers,Milwaukee Bucks,124.0,129.0,3.15,1.38,226.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-07,Eua Nba,22:00,Charlotte Hornets,Boston Celtics,87.0,108.0,3.5,1.32,214.5,1.9,1.9,6.5,1.95,1.86
,2019-11-07,Eua Nba,22:30,San Antonio Spurs,Oklahoma City Thunder,121.0,112.0,1.47,2.75,211.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-07,Eua Nba,23:00,Phoenix Suns,Miami Heat,108.0,124.0,1.8,2.05,217.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-08,Eua Nba,22:30,Dallas Mavericks,New York Knicks,102.0,106.0,1.16,5.5,214.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-08,Eua Nba,23:00,Denver Nuggets,Philadelphia 76ers,100.0,97.0,1.44,2.85,210.5,1.9,1.9,-5.5,1.95,1.86
,2019-11-08,Eua Nba,23:00,Utah Jazz,Milwaukee Bucks,103.0,100.0,2.1,1.76,217.5,1.9,1.9,1.5,1.9,1.9
,2019-11-08,Eua Nba,22:00,Minnesota Timberwolves,Golden State Warriors,125.0,119.0,1.13,6.25,228.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-08,Eua Nba,21:00,Washington Wizards,Cleveland Cavaliers,100.0,113.0,1.5,2.7,228.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-08,Eua Nba,21:30,Atlanta Hawks,Sacramento Kings,109.0,121.0,2.3,1.66,217.5,1.9,1.9,1.5,1.9,1.9
,2019-11-08,Eua Nba,21:00,Indiana Pacers,Detroit Pistons,112.0,106.0,1.37,3.2,209.5,1.9,1.9,-7.5,1.95,1.86
,2019-11-08,Eua Nba,21:00,Orlando Magic,Memphis Grizzlies,118.0,86.0,1.31,3.6,206.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-08,Eua Nba,00:30,Los Angeles Clippers,Portland Trail Blazers,107.0,101.0,1.42,2.95,225.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-08,Eua Nba,22:00,New Orleans Pelicans,Toronto Raptors,104.0,122.0,2.1,1.76,231.5,1.9,1.9,2.5,1.86,1.95
,2019-11-09,Eua Nba,00:00,Portland Trail Blazers,Brooklyn Nets,115.0,119.0,1.64,2.35,235.5,1.9,1.9,-3.5,1.95,1.86
,2019-11-09,Eua Nba,00:30,Los Angeles Lakers,Miami Heat,95.0,80.0,1.26,4.0,215.5,1.95,1.86,-8.5,1.9,1.9
,2019-11-09,Eua Nba,19:00,San Antonio Spurs,Boston Celtics,115.0,135.0,1.76,2.1,216.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-09,Eua Nba,21:00,Charlotte Hornets,New Orleans Pelicans,110.0,115.0,2.1,1.76,228.5,1.9,1.9,1.5,1.86,1.95
,2019-11-09,Eua Nba,22:00,Oklahoma City Thunder,Golden State Warriors,114.0,108.0,1.11,6.75,216.5,1.9,1.9,-12.5,1.9,1.9
,2019-11-09,Eua Nba,22:00,Memphis Grizzlies,Dallas Mavericks,122.0,138.0,2.9,1.43,220.5,1.9,1.9,3.5,1.9,1.9
,2019-11-09,Eua Nba,22:00,Chicago Bulls,Houston Rockets,94.0,117.0,3.3,1.35,233.5,1.9,1.9,6.5,1.9,1.9
,2019-11-10,Eua Nba,23:00,Portland Trail Blazers,Atlanta Hawks,124.0,113.0,1.23,4.25,225.5,1.9,1.9,-8.5,1.95,1.86
,2019-11-10,Eua Nba,23:30,Los Angeles Lakers,Toronto Raptors,104.0,113.0,1.18,5.25,210.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-10,Eua Nba,22:00,Phoenix Suns,Brooklyn Nets,138.0,112.0,1.68,2.25,231.5,1.9,1.9,-2.5,1.86,1.95
,2019-11-10,Eua Nba,20:00,Philadelphia 76ers,Charlotte Hornets,114.0,106.0,1.08,8.5,213.5,1.9,1.9,-13.5,1.9,1.9
,2019-11-10,Eua Nba,21:00,Oklahoma City Thunder,Milwaukee Bucks,119.0,121.0,4.25,1.23,219.5,1.9,1.9,7.5,1.9,1.9
,2019-11-10,Eua Nba,21:30,New York Knicks,Cleveland Cavaliers,87.0,108.0,1.74,2.15,210.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-10,Eua Nba,17:30,Minnesota Timberwolves,Denver Nuggets,98.0,100.0,2.6,1.55,217.5,1.9,1.9,2.5,1.9,1.9
,2019-11-10,Eua Nba,20:00,Orlando Magic,Indiana Pacers,102.0,109.0,1.47,2.75,202.5,1.9,1.9,-4.5,1.86,1.95
,2019-11-11,Eua Nba,21:00,Detroit Pistons,Minnesota Timberwolves,114.0,120.0,1.58,2.5,220.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-11,Eua Nba,21:30,San Antonio Spurs,Memphis Grizzlies,109.0,113.0,1.15,5.75,223.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-11,Eua Nba,21:30,Boston Celtics,Dallas Mavericks,116.0,106.0,1.64,2.35,217.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-11,Eua Nba,22:00,New Orleans Pelicans,Houston Rockets,116.0,122.0,3.6,1.31,242.5,1.9,1.9,4.5,1.9,1.9
,2019-11-12,Eua Nba,00:30,Los Angeles Clippers,Toronto Raptors,98.0,88.0,1.22,4.5,221.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-12,Eua Nba,00:30,Golden State Warriors,Utah Jazz,108.0,122.0,3.9,1.27,212.5,1.9,1.9,7.5,1.95,1.86
,2019-11-12,Eua Nba,21:00,Philadelphia 76ers,Cleveland Cavaliers,98.0,97.0,1.15,5.75,214.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-12,Eua Nba,21:00,Indiana Pacers,Oklahoma City Thunder,111.0,85.0,1.83,2.0,209.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-12,Eua Nba,21:30,Miami Heat,Detroit Pistons,117.0,108.0,1.25,4.2,214.5,1.9,1.9,-8.5,1.86,1.95
,2019-11-12,Eua Nba,22:00,Chicago Bulls,New York Knicks,120.0,102.0,1.36,3.25,211.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-12,Eua Nba,23:00,Utah Jazz,Brooklyn Nets,119.0,114.0,1.35,3.3,218.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-12,Eua Nba,23:00,Phoenix Suns,Los Angeles Lakers,115.0,123.0,2.45,1.6,217.5,1.9,1.9,2.5,1.95,1.86
,2019-11-12,Eua Nba,23:00,Denver Nuggets,Atlanta Hawks,121.0,125.0,1.15,5.75,209.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-13,Eua Nba,22:00,Minnesota Timberwolves,San Antonio Spurs,129.0,114.0,1.8,2.05,227.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-13,Eua Nba,21:30,Boston Celtics,Washington Wizards,140.0,133.0,1.32,3.5,225.5,1.9,1.9,-8.5,1.9,1.9
,2019-11-13,Eua Nba,21:00,Orlando Magic,Philadelphia 76ers,112.0,97.0,1.74,2.15,204.5,1.9,1.9,-2.5,1.95,1.86
,2019-11-13,Eua Nba,21:00,Charlotte Hornets,Memphis Grizzlies,117.0,119.0,1.71,2.2,218.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-13,Eua Nba,21:30,Houston Rockets,Los Angeles Clippers,102.0,93.0,1.74,2.15,230.5,1.9,1.9,-2.5,1.95,1.86
,2019-11-13,Eua Nba,00:00,Sacramento Kings,Portland Trail Blazers,107.0,99.0,2.0,1.83,222.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-14,Eua Nba,00:00,Portland Trail Blazers,Toronto Raptors,106.0,114.0,1.68,2.25,218.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-14,Eua Nba,00:00,Los Angeles Lakers,Golden State Warriors,120.0,94.0,1.26,4.0,218.5,1.9,1.9,-12.5,1.9,1.9
,2019-11-14,Eua Nba,20:00,Cleveland Cavaliers,Miami Heat,97.0,108.0,2.7,1.5,215.5,1.9,1.9,3.5,1.9,1.9
,2019-11-14,Eua Nba,22:00,New York Knicks,Dallas Mavericks,106.0,103.0,3.6,1.31,214.5,1.9,1.9,7.5,1.9,1.9
,2019-11-14,Eua Nba,22:00,New Orleans Pelicans,Los Angeles Clippers,132.0,127.0,2.55,1.57,233.5,1.9,1.9,3.5,1.9,1.9
,2019-11-14,Eua Nba,22:00,Milwaukee Bucks,Chicago Bulls,124.0,115.0,1.12,6.5,228.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-14,Eua Nba,23:00,Phoenix Suns,Atlanta Hawks,128.0,112.0,1.27,3.8,226.5,1.9,1.9,-7.5,1.86,1.95
,2019-11-15,Eua Nba,22:00,Minnesota Timberwolves,Washington Wizards,116.0,137.0,1.43,2.9,237.5,1.86,1.95,-7.5,1.9,1.9
,2019-11-15,Eua Nba,22:00,Houston Rockets,Indiana Pacers,111.0,102.0,1.4,3.05,224.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-15,Eua Nba,22:00,Memphis Grizzlies,Utah Jazz,107.0,106.0,3.6,1.31,214.5,1.9,1.9,7.5,1.9,1.9
,2019-11-15,Eua Nba,22:00,Oklahoma City Thunder,Philadelphia 76ers,127.0,119.0,2.4,1.62,213.5,1.9,1.9,2.5,1.9,1.9
,2019-11-15,Eua Nba,21:00,Orlando Magic,San Antonio Spurs,111.0,109.0,1.71,2.2,210.5,1.9,1.9,-3.5,1.95,1.86
,2019-11-15,Eua Nba,00:30,Denver Nuggets,Brooklyn Nets,101.0,93.0,1.29,3.7,222.5,1.9,1.9,-8.5,1.9,1.9
,2019-11-15,Eua Nba,21:00,Charlotte Hornets,Detroit Pistons,109.0,106.0,2.35,1.64,219.5,1.9,1.9,3.5,1.9,1.9
,2019-11-16,Eua Nba,00:30,Los Angeles Lakers,Sacramento Kings,99.0,97.0,1.16,5.5,213.5,1.9,1.9,-11.5,1.8,2.05
,2019-11-16,Eua Nba,00:30,Golden State Warriors,Boston Celtics,100.0,105.0,3.4,1.33,222.5,1.9,1.9,7.5,1.86,1.95
,2019-11-16,Eua Nba,20:00,Chicago Bulls,Brooklyn Nets,111.0,117.0,1.58,2.5,226.5,1.9,1.9,-3.5,1.86,1.95
,2019-11-16,Eua Nba,21:00,Indiana Pacers,Milwaukee Bucks,83.0,102.0,3.7,1.29,220.5,1.9,1.9,5.5,1.9,1.9
,2019-11-16,Eua Nba,21:30,New York Knicks,Charlotte Hornets,102.0,103.0,1.58,2.5,212.5,1.9,1.9,-3.5,1.86,1.95
,2019-11-16,Eua Nba,22:00,Minnesota Timberwolves,Houston Rockets,105.0,125.0,1.71,2.2,230.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-16,Eua Nba,22:00,Miami Heat,New Orleans Pelicans,109.0,94.0,1.29,3.7,226.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-16,Eua Nba,22:30,San Antonio Spurs,Portland Trail Blazers,116.0,121.0,1.8,2.05,225.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-16,Eua Nba,22:30,Dallas Mavericks,Toronto Raptors,110.0,102.0,1.55,2.6,217.5,1.9,1.9,-4.5,1.95,1.86
,2019-11-17,Eua Nba,21:00,New Orleans Pelicans,Golden State Warriors,108.0,100.0,1.6,2.45,224.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-17,Eua Nba,20:00,Memphis Grizzlies,Denver Nuggets,114.0,131.0,3.2,1.37,211.5,1.9,1.9,6.5,1.9,1.9
,2019-11-17,Eua Nba,23:30,Los Angeles Lakers,Atlanta Hawks,122.0,101.0,1.07,9.0,215.5,1.9,1.9,-14.5,1.9,1.9
,2019-11-17,Eua Nba,17:30,Sacramento Kings,Boston Celtics,100.0,99.0,2.3,1.66,214.5,1.9,1.9,2.5,1.9,1.9
,2019-11-17,Eua Nba,17:00,Cleveland Cavaliers,Philadelphia 76ers,95.0,114.0,3.35,1.34,214.5,1.9,1.9,7.5,1.9,1.9
,2019-11-17,Eua Nba,00:30,Los Angeles Clippers,Atlanta Hawks,150.0,101.0,0.0,0.0,220.5,1.9,1.9,-12.5,1.95,1.86
,2019-11-17,Eua Nba,20:00,Orlando Magic,Washington Wizards,125.0,121.0,1.4,3.05,222.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-18,Eua Nba,23:00,Phoenix Suns,Boston Celtics,85.0,99.0,1.74,2.15,226.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-18,Eua Nba,22:30,Dallas Mavericks,San Antonio Spurs,117.0,110.0,1.5,2.7,223.5,1.9,1.9,-4.5,1.86,1.95
,2019-11-18,Eua Nba,22:00,Chicago Bulls,Milwaukee Bucks,101.0,115.0,3.9,1.27,227.5,1.9,1.9,7.5,1.9,1.9
,2019-11-18,Eua Nba,23:00,Utah Jazz,Minnesota Timberwolves,102.0,112.0,1.22,4.5,216.5,1.9,1.9,-9.5,1.95,1.86
,2019-11-18,Eua Nba,21:30,Brooklyn Nets,Indiana Pacers,86.0,115.0,1.71,2.2,213.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-18,Eua Nba,21:30,Toronto Raptors,Charlotte Hornets,132.0,96.0,1.27,3.9,214.5,1.9,1.9,-8.5,1.95,1.86
,2019-11-18,Eua Nba,21:00,New York Knicks,Cleveland Cavaliers,123.0,105.0,1.44,2.85,207.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-18,Eua Nba,22:00,Houston Rockets,Portland Trail Blazers,132.0,108.0,1.3,3.65,230.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-19,Eua Nba,00:30,Los Angeles Clippers,Oklahoma City Thunder,90.0,88.0,1.28,3.75,219.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-19,Eua Nba,22:00,New Orleans Pelicans,Portland Trail Blazers,115.0,104.0,1.62,2.4,229.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-19,Eua Nba,22:00,Memphis Grizzlies,Golden State Warriors,95.0,114.0,1.38,3.15,221.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-20,Eua Nba,23:00,Denver Nuggets,Houston Rockets,105.0,95.0,1.86,1.95,221.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-20,Eua Nba,22:00,Chicago Bulls,Detroit Pistons,109.0,89.0,1.95,1.86,218.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-20,Eua Nba,22:00,Minnesota Timberwolves,Utah Jazz,95.0,103.0,2.35,1.64,218.5,1.9,1.9,2.5,1.9,1.9
,2019-11-20,Eua Nba,21:30,Atlanta Hawks,Milwaukee Bucks,127.0,135.0,5.75,1.15,230.5,1.9,1.9,10.5,1.9,1.9
,2019-11-20,Eua Nba,21:30,Dallas Mavericks,Golden State Warriors,142.0,94.0,1.08,8.5,216.5,1.9,1.9,-14.5,1.9,1.9
,2019-11-20,Eua Nba,21:30,Brooklyn Nets,Charlotte Hornets,101.0,91.0,1.54,2.65,219.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-20,Eua Nba,21:30,Toronto Raptors,Orlando Magic,113.0,97.0,1.66,2.3,206.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-20,Eua Nba,21:00,Philadelphia 76ers,New York Knicks,109.0,104.0,1.11,6.75,210.5,1.9,1.9,-12.5,1.9,1.9
,2019-11-20,Eua Nba,21:00,Washington Wizards,San Antonio Spurs,138.0,132.0,2.15,1.74,236.5,1.9,1.9,1.5,1.9,1.9
,2019-11-20,Eua Nba,00:30,Los Angeles Lakers,Oklahoma City Thunder,112.0,107.0,1.15,5.75,209.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-20,Eua Nba,00:00,Sacramento Kings,Phoenix Suns,120.0,116.0,1.68,2.25,216.5,1.9,1.9,-2.5,1.86,1.95
,2019-11-20,Eua Nba,21:30,Miami Heat,Cleveland Cavaliers,124.0,100.0,1.2,4.75,212.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-21,Eua Nba,00:00,Los Angeles Clippers,Boston Celtics,107.0,104.0,1.33,3.4,215.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-21,Eua Nba,22:00,Milwaukee Bucks,Portland Trail Blazers,137.0,129.0,1.09,8.0,227.5,1.9,1.9,-13.5,1.9,1.9
,2019-11-22,Eua Nba,23:00,Denver Nuggets,Boston Celtics,96.0,92.0,1.45,2.8,206.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-22,Eua Nba,23:00,Utah Jazz,Golden State Warriors,113.0,109.0,1.05,12.25,207.5,1.9,1.9,-15.5,1.9,1.9
,2019-11-22,Eua Nba,22:30,Dallas Mavericks,Cleveland Cavaliers,143.0,101.0,1.18,5.25,220.5,1.9,1.9,-9.5,1.95,1.86
,2019-11-22,Eua Nba,22:00,Chicago Bulls,Miami Heat,108.0,116.0,2.6,1.55,214.5,1.9,1.9,4.5,1.86,1.95
,2019-11-22,Eua Nba,22:00,Philadelphia 76ers,San Antonio Spurs,115.0,104.0,1.34,3.35,220.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-22,Eua Nba,21:30,Brooklyn Nets,Sacramento Kings,116.0,97.0,1.76,2.1,212.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-22,Eua Nba,21:00,Detroit Pistons,Atlanta Hawks,128.0,103.0,1.38,3.15,223.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-22,Eua Nba,21:00,Washington Wizards,Charlotte Hornets,125.0,118.0,1.43,2.9,232.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-22,Eua Nba,00:30,Phoenix Suns,New Orleans Pelicans,121.0,124.0,1.64,2.35,233.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-22,Eua Nba,22:00,Oklahoma City Thunder,Los Angeles Lakers,127.0,130.0,2.7,1.5,209.5,1.9,1.9,3.5,1.9,1.9
,2019-11-23,Eua Nba,22:00,Memphis Grizzlies,Los Angeles Lakers,108.0,109.0,3.8,1.27,221.5,1.9,1.9,6.5,1.9,1.9
,2019-11-23,Eua Nba,23:00,Utah Jazz,New Orleans Pelicans,128.0,120.0,1.43,2.9,221.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-23,Eua Nba,22:30,Milwaukee Bucks,Detroit Pistons,104.0,90.0,1.09,8.0,225.5,1.9,1.9,-13.5,1.9,1.9
,2019-11-23,Eua Nba,22:00,Cleveland Cavaliers,Portland Trail Blazers,110.0,104.0,3.15,1.38,222.5,1.9,1.9,3.5,1.9,1.9
,2019-11-23,Eua Nba,21:30,Atlanta Hawks,Toronto Raptors,116.0,119.0,3.4,1.33,223.5,1.9,1.9,7.5,1.9,1.9
,2019-11-23,Eua Nba,19:00,Minnesota Timberwolves,Phoenix Suns,98.0,100.0,1.55,2.6,225.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-23,Eua Nba,21:30,Philadelphia 76ers,Miami Heat,113.0,86.0,1.43,2.9,211.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-23,Eua Nba,21:00,Charlotte Hornets,Chicago Bulls,115.0,116.0,2.05,1.8,218.5,1.9,1.9,1.5,1.9,1.9
,2019-11-23,Eua Nba,21:00,Indiana Pacers,Orlando Magic,111.0,106.0,1.36,3.25,201.5,1.9,1.9,-6.5,1.9,1.9
,2019-11-23,Eua Nba,00:30,Los Angeles Clippers,Houston Rockets,122.0,119.0,1.45,2.8,226.5,1.9,1.9,-5.5,1.95,1.86
,2019-11-23,Eua Nba,21:30,New York Knicks,San Antonio Spurs,104.0,111.0,2.25,1.68,216.5,1.9,1.9,2.5,1.9,1.9
,2019-11-24,Eua Nba,17:30,Houston Rockets,Dallas Mavericks,123.0,137.0,1.42,2.95,229.5,1.9,1.9,-5.5,1.9,1.9
,2019-11-24,Eua Nba,20:00,Washington Wizards,Sacramento Kings,106.0,113.0,1.76,2.1,233.5,1.9,1.9,-3.5,1.95,1.86
,2019-11-24,Eua Nba,20:00,New York Knicks,Brooklyn Nets,101.0,103.0,2.15,1.74,211.5,1.9,1.9,2.5,1.86,1.95
,2019-11-24,Eua Nba,22:00,Denver Nuggets,Phoenix Suns,116.0,104.0,1.15,5.75,213.5,1.9,1.9,-10.5,1.86,1.95
,2019-11-24,Eua Nba,23:00,Los Angeles Clippers,New Orleans Pelicans,134.0,109.0,1.1,7.5,231.5,1.9,1.9,-12.5,1.86,1.95
,2019-11-25,Eua Nba,22:30,San Antonio Spurs,Los Angeles Lakers,104.0,114.0,2.65,1.54,222.5,1.9,1.9,4.5,1.86,1.95
,2019-11-25,Eua Nba,21:30,Atlanta Hawks,Minnesota Timberwolves,113.0,125.0,2.6,1.55,234.5,1.9,1.9,4.5,1.9,1.9
,2019-11-25,Eua Nba,21:30,Boston Celtics,Sacramento Kings,103.0,102.0,1.4,3.1,204.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-25,Eua Nba,22:00,Chicago Bulls,Portland Trail Blazers,94.0,117.0,1.95,1.86,225.5,1.9,1.9,7.5,1.35,0.0
,2019-11-25,Eua Nba,21:30,Toronto Raptors,Philadelphia 76ers,101.0,96.0,2.1,1.76,211.5,1.9,1.9,1.5,1.95,1.86
,2019-11-25,Eua Nba,21:30,Miami Heat,Charlotte Hornets,117.0,100.0,1.15,5.75,212.5,1.9,1.9,-10.5,1.95,1.86
,2019-11-25,Eua Nba,21:00,Indiana Pacers,Memphis Grizzlies,126.0,114.0,1.2,4.75,216.5,1.9,1.9,-9.5,1.9,1.9
,2019-11-25,Eua Nba,22:00,Milwaukee Bucks,Utah Jazz,122.0,118.0,1.23,4.25,217.5,1.9,1.9,-8.5,1.9,1.9
,2019-11-25,Eua Nba,21:00,Detroit Pistons,Orlando Magic,103.0,88.0,1.52,2.67,205.5,1.9,1.9,-4.5,1.9,1.9
,2019-11-25,Eua Nba,21:00,Cleveland Cavaliers,Brooklyn Nets,106.0,108.0,1.86,1.95,216.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-26,Eua Nba,00:30,Golden State Warriors,Oklahoma City Thunder,97.0,100.0,3.5,1.32,212.5,1.9,1.9,6.5,1.95,1.86
,2019-11-26,Eua Nba,22:30,Dallas Mavericks,Los Angeles Clippers,99.0,114.0,2.05,1.8,225.5,1.9,1.9,1.5,1.9,1.9
,2019-11-26,Eua Nba,23:00,Denver Nuggets,Washington Wizards,117.0,104.0,1.2,4.75,226.5,1.9,1.9,-10.5,1.95,1.86
,2019-11-27,Eua Nba,23:30,New Orleans Pelicans,Los Angeles Lakers,110.0,114.0,3.4,1.33,230.5,1.9,1.9,6.5,1.95,1.86
,2019-11-27,Eua Nba,23:00,Phoenix Suns,Washington Wizards,132.0,140.0,1.34,3.35,240.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-27,Eua Nba,22:30,San Antonio Spurs,Minnesota Timberwolves,101.0,113.0,1.64,2.35,228.5,1.9,1.9,-2.5,1.86,1.95
,2019-11-27,Eua Nba,22:00,Houston Rockets,Miami Heat,117.0,108.0,1.3,3.65,225.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-27,Eua Nba,22:00,Milwaukee Bucks,Atlanta Hawks,111.0,102.0,1.07,9.0,239.5,1.9,1.9,-14.5,1.95,1.86
,2019-11-27,Eua Nba,22:00,Memphis Grizzlies,Los Angeles Clippers,119.0,121.0,3.15,1.38,222.5,1.9,1.9,6.5,1.9,1.9
,2019-11-27,Eua Nba,21:00,Boston Celtics,Brooklyn Nets,121.0,110.0,1.26,4.0,213.5,1.9,1.9,-8.5,1.95,1.86
,2019-11-27,Eua Nba,21:00,Charlotte Hornets,Detroit Pistons,102.0,101.0,2.55,1.57,214.5,1.9,1.9,3.5,1.9,1.9
,2019-11-27,Eua Nba,21:00,Cleveland Cavaliers,Orlando Magic,104.0,116.0,1.86,1.95,203.5,1.9,1.9,-1.5,1.9,1.9
,2019-11-27,Eua Nba,21:00,Indiana Pacers,Utah Jazz,121.0,102.0,1.83,2.0,207.5,1.9,1.9,-2.5,1.9,1.9
,2019-11-27,Eua Nba,21:00,Philadelphia 76ers,Sacramento Kings,97.0,91.0,1.2,4.75,209.5,1.9,1.9,-9.5,1.9,1.9
,2019-11-27,Eua Nba,21:30,Toronto Raptors,New York Knicks,126.0,98.0,1.19,5.0,209.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-28,Eua Nba,00:00,Portland Trail Blazers,Oklahoma City Thunder,136.0,119.0,1.68,2.25,218.5,1.9,1.9,-3.5,1.9,1.9
,2019-11-28,Eua Nba,00:30,Golden State Warriors,Chicago Bulls,104.0,90.0,2.15,1.74,215.5,1.9,1.9,2.5,1.9,1.9
,2019-11-29,Eua Nba,22:00,Memphis Grizzlies,Utah Jazz,94.0,103.0,3.6,1.31,218.5,1.9,1.9,6.5,1.9,1.9
,2019-11-29,Eua Nba,23:00,Phoenix Suns,Dallas Mavericks,113.0,120.0,2.1,1.76,230.5,1.9,1.9,1.5,1.9,1.9
,2019-11-29,Eua Nba,22:30,San Antonio Spurs,Los Angeles Clippers,107.0,97.0,2.85,1.44,224.5,1.9,1.9,5.5,1.9,1.9
,2019-11-29,Eua Nba,22:00,Indiana Pacers,Atlanta Hawks,105.0,104.0,1.15,5.75,223.5,1.9,1.9,-10.5,1.9,1.9
,2019-11-29,Eua Nba,22:00,Miami Heat,Golden State Warriors,122.0,105.0,1.13,6.25,208.5,1.9,1.9,-12.5,1.9,1.9
,2019-11-29,Eua Nba,21:00,Orlando Magic,Toronto Raptors,83.0,90.0,2.35,1.64,206.5,1.9,1.9,3.5,1.9,1.9
,2019-11-29,Eua Nba,21:30,Cleveland Cavaliers,Milwaukee Bucks,110.0,119.0,6.25,1.13,228.5,1.9,1.9,10.5,1.9,1.9
,2019-11-29,Eua Nba,21:30,New York Knicks,Philadelphia 76ers,95.0,101.0,3.1,1.4,206.5,1.9,1.9,6.5,1.9,1.9
,2019-11-29,Eua Nba,21:00,Detroit Pistons,Charlotte Hornets,107.0,110.0,1.25,4.1,212.5,1.9,1.9,-7.5,1.86,1.95
,2019-11-29,Eua Nba,14:00,Brooklyn Nets,Boston Celtics,112.0,107.0,2.55,1.57,212.5,1.9,1.9,3.5,1.9,1.9
,2019-11-29,Eua Nba,22:00,Oklahoma City Thunder,New Orleans Pelicans,109.0,104.0,1.5,2.7,228.5,1.9,1.9,-4.5,1.86,1.95
,2019-11-30,Eua Nba,00:00,Portland Trail Blazers,Chicago Bulls,107.0,103.0,1.33,3.4,225.5,1.9,1.9,-7.5,1.9,1.9
,2019-11-30,Eua Nba,00:30,Los Angeles Lakers,Washington Wizards,125.0,103.0,1.13,6.25,235.5,1.9,1.9,-11.5,1.9,1.9
,2019-11-30,Eua Nba,19:00,Sacramento Kings,Denver Nuggets,100.0,97.0,2.5,1.58,205.5,1.9,1.9,4.5,1.86,1.95
,2019-11-30,Eua Nba,21:00,Philadelphia 76ers,Indiana Pacers,119.0,116.0,1.37,3.2,205.5,1.86,1.95,-6.5,1.9,1.9
,2019-11-30,Eua Nba,22:00,Milwaukee Bucks,Charlotte Hornets,137.0,96.0,1.07,9.0,224.5,1.9,1.9,-14.5,1.95,1.86
,2019-11-30,Eua Nba,22:00,Houston Rockets,Atlanta Hawks,158.0,111.0,1.07,9.0,235.5,1.9,1.9,-13.5,1.86,1.95
,2019-12-01,Eua Nba,20:00,Toronto Raptors,Utah Jazz,130.0,110.0,1.76,2.1,209.5,1.9,1.9,-2.5,1.9,1.9
,2019-12-01,Eua Nba,20:00,Orlando Magic,Golden State Warriors,100.0,96.0,1.27,3.8,204.5,1.9,1.9,-8.5,1.95,1.86
